source,id,url,title,abstract,publication_date,year,doi
pubmed,41715150,https://pubmed.ncbi.nlm.nih.gov/41715150/,AI-driven CRISPR screening: optimizing gene editing through automation and intelligent decision support.,"CRISPR-based genetic screening has become a central methodology in functional genomics, enabling systematic interrogation of gene function, genetic interactions and context-dependent vulnerabilities at scale. However, the rapid expansion of screening modalities-including multi-condition designs, combinatorial perturbations, in vivo applications and single-cell readouts-has exposed fundamental limitations of heuristic-driven experimental design and post hoc statistical analysis. This Review synthesizes how artificial intelligence is reshaping CRISPR screening by introducing predictive, adaptive and system-level intelligence across the experimental lifecycle. We organize recent advances into two tightly coupled modules. First, machine learning and deep learning (ML/DL) methods optimize experimental design by learning context-dependent perturbation behavior, anticipating confounding effects and enabling iterative, information-efficient screening strategies. Second, large language model-agent (LLM-agent) systems complement these advances by externalizing scientific reasoning, integrating biological knowledge at scale and coordinating analysis and decision-making in human-in-the-loop workflows. Together, ML/DL and LLM-agent approaches reframe CRISPR screening from a static analytical pipeline into an intelligent experimental system, with important implications for robustness, scalability and biological discovery.",2026 Feb 19,2026,
pubmed,41697918,https://pubmed.ncbi.nlm.nih.gov/41697918/,EPINTLM: enhancer-promoter prediction with pretrained k-mer embeddings and residual cross-attention.,"Enhancer-promoter interactions (EPIs) play an important role in gene regulation, yet experimental mapping remains costly and limited in coverage. As a result, computational approaches are commonly evaluated under curated benchmark datasets, which pose challenges related to long-range sequence modeling, multimodal feature integration, and reproducible preprocessing. In this study, we present EPINTLM (Enhancer-Promoter Interaction Nucleotide Transformer Large Model), a deep learning framework designed to investigate architectural strategies for EPI prediction under standardized benchmark settings. EPINTLM integrates DNA sequence representations and genomic features by leveraging pretrained k-mer embeddings from the Nucleotide Transformer and explicitly modeling intra- and inter-sequence dependencies through residual self-attention and bidirectional cross-attention. We additionally introduce a unified preprocessing pipeline to improve training efficiency and reproducibility, and perform post hoc motif analysis to provide limited interpretability of learned sequence patterns. Evaluated on a widely used benchmark across six human cell lines, EPINTLM achieves competitive area under the receiver operating characteristic curve (AUROC) and area under the precision-recall curve (AUPR) performance relative to existing methods, with ablation studies highlighting the contributions of cross-attention and residual aggregation. These results demonstrate the utility of explicit cross-attention designs for paired regulatory sequence modeling within current benchmark constraints.",2026 Jan 07,2026,
pubmed,41678290,https://pubmed.ncbi.nlm.nih.gov/41678290/,Development of retrieval-augmented generation-based large language model for drug-induced liver injury using Livertox data.,"Idiosyncratic DILI is a complex clinical challenge requiring timely and accurate decision support. LiverTox, curated by the National Institute of Health (NIH), offers a comprehensive DILI evidence base, but its encyclopedia-like format hinders point-of-care use. Health care providers increasingly use general large language models (LLMs) for clinical care, raising safety concerns due to LLM hallucinations or misinformation. We hypothesize that retrieval-augmented generation (RAG) integration-grounding LLM responses in LiverTox content-would enable accurate DILI decision support. We processed 1343 LiverTox drug monographs into 8759 indexed segments using BioBERT embeddings. We developed a RAG pipeline that employs drug-specific prioritization, section-aware weighting, and semantic search to retrieve the most relevant content per query. Twenty-five DILI questions were evaluated across 6 models: 4 RAG-LLMs: Mistral-7B, Claude-3-Haiku, Claude-3-Opus, and GPT-4o, and 2 non-RAG GPT-4o variants (unconstrained; soft constrained with a prompt to reference LiverTox). Three hepatologists, blinded to the model, evaluated responses for accuracy, completeness, and conciseness using 5-point Likert scales. Analyses included pairwise comparisons and effect size estimation. One hundred fifty model responses were evaluated with good inter-rater reliability. GPT-4o (RAG) achieved the highest overall scores (4.47±0.10). RAG-LLMs outperformed non-RAG GPT-4o variants in accuracy (p<0.001) and completeness (p<0.01). Moderate to large effect sizes in accuracy (d=0.778) and completeness (d=0.526) were noted with RAG. No hallucinations were observed in RAG-LLM outputs, while both non-RAG GPT-4o variants produced several hallucinated responses. There were no significant differences in scoring or hallucinated response rate between the 2 non-RAG variants. We developed an RAG-LLM integrated with LiverTox for evidence-based DILI management. RAG-LLM systems outperformed non-RAG variants and produced responses without observed hallucinations in this evaluation. Our LiverTox RAG-LLM enables reliable answers to drug hepatotoxicity questions at the point of care.",2026 Mar 01,2026,
pubmed,41677795,https://pubmed.ncbi.nlm.nih.gov/41677795/,Enhanced semantic classification of microbiome sample origins using large language models (LLMs).,"Over the past decade, central sequence repositories have expanded significantly in size. This vast accumulation of data holds value and enables further studies, provided that the data entries are well annotated. However, the submitter-provided metadata of sequencing records can be of heterogeneous quality, presenting significant challenges for re-use. Here, we test to what extent large language models (LLMs) can be used to cost-effectively automate the re-annotation of sequencing records against a simplified classification scheme of broad ecological environments with relevance to microbiome studies, without fine-tuning. This effort directly contributes to improving the FAIRness-findability, accessibility, interoperability, and reusability-of microbiome sequencing metadata, thereby enhancing their ""AI readiness"" for downstream computational analyses. We focused on sequencing samples taken from the environment, for which metadata is important. We employed OpenAI Generative Pre-trained Transformer models, and assessed scalability, time- and cost-effectiveness, as well as performance against a diverse, hand-curated benchmark with 1,000 examples that span a wide range of complexity in metadata interpretation. Annotation performance markedly outperformed that of a baseline, manually curated, non-ML keyword-based approach. Changing models (or model parameters) has only minor effects on performance, but prompts need to be carefully designed to match the task. Furthermore, when we compared proprietary OpenAI models with open-weight alternatives (e.g., Qwen, meta-Llama, and Microsoft-Phi-4), we found comparable accuracy for both biome and sub-biome classification, indicating that open-weight architectures can match the performance of proprietary models for large-scale ecological metadata re-annotation. We validated the pipeline with 1,000 hand-curated samples, and we applied the optimized pipeline to 2 million sequencing records from the environment, providing coarse-grained yet standardized sample origin annotations covering the globe. Our work demonstrates the effective use of LLMs to simplify and standardize annotation from complex biological metadata.",2026 Jan 21,2026,
pubmed,41676324,https://pubmed.ncbi.nlm.nih.gov/41676324/,Predicting drug-perturbed transcriptional responses using multi-conditional diffusion transformer.,"Drug-perturbed transcriptomes are important for personalized medicine and drug discovery. Nevertheless, the existing high-throughput screening and sequencing techniques for drug-perturbed transcriptomes remain expensive and time-consuming. In this study, we propose a novel multi-condition diffusion transformer model, designated as perturbation diffusion transformer (PertDiT), which is tailored for conditionally generating the perturbed transcriptomes based on drug text information. PertDiT combines the potent transformer architecture with the text representation of pre-trained large language models and utilizes a novel perturbation and transcriptome fusion modules. We have designed two network structures, namely, CrossDiT and CatCrossDiT, applicable to drug discovery and personalized medicine scenarios, respectively. Through a comprehensive set of metrics and an effective data splitting strategy, our model outperforms existing methods, demonstrating a superior ability in post-perturbation transcriptome reconstruction and the prediction of perturbation-induced transcriptional changes. The rationality and effectiveness of the model structure have also been meticulously validated.",2026 Mar,2026,
pubmed,41667950,https://pubmed.ncbi.nlm.nih.gov/41667950/,ViralQuest: a user-friendly interactive pipeline for viral-sequences analysis and curation.,"High-throughput sequencing (HTS) has become an essential, unbiased tool in virology for identifying known and novel viruses. However, analyzing the large and complex datasets generated by HTS presents significant bioinformatics challenges. The process of accurately identifying and characterizing viral sequences from assembled contigs remains a bottleneck, often requiring specialized expertise and involving non-standardized parameters. There is a pressing need for robust, user-friendly, and reproducible pipelines to streamline this post-assembly analysis. To address these challenges, we developed <i>ViralQuest</i>, a bioinformatics tool that automates the in-depth characterization of viral sequences from pre-assembled contigs. The pipeline integrates multiple lines of evidence for robust identification, using Diamond BLASTx against the Viral RefSeq database and pyHMMER searches against the RVDB, Vfam, and eggNOG profile HMM databases. For detailed characterization, <i>ViralQuest</i> performs taxonomic classification based on the ICTV nomenclature and functional annotation via Pfam domain analysis. Novel features of <i>ViralQuest</i> include an AI-powered summarization module that uses a Large Language Model (LLM) to generate contextual narratives for key viral findings and a comprehensive confidence score to rank putative viral contigs. All results are consolidated into a single, interactive HTML report that includes dynamic visualizations of contigs, ORFs, and protein domains, alongside detailed data tables that are exportable in TSV and SVG formats. <i>ViralQuest</i> provides an accessible and comprehensive solution for the post-assembly analysis of viral metagenomic data. By combining rigorous bioinformatics methods with novel AI-driven features and an intuitive reporting interface, it streamlines the complex process of viral identification and characterization. The tool enhances the interpretability and reliability of results, making in-depth virome analysis more accessible to the broader research community. <i>ViralQuest</i> is available on GitHub at https://github.com/gabrielvpina/viralquest/. The online version contains supplementary material available at 10.1186/s12859-026-06391-6.",2026 Feb 10,2026,
pubmed,41648300,https://pubmed.ncbi.nlm.nih.gov/41648300/,GARD: Genomic Data based Drug Repurposing in Head and Neck Cancer with Large Language Model Validation.,"Head and neck cancer (HNC) represents the seventh most common cancer diagnosis globally, yet current treatments, including surgery, radiation, and immunotherapy, have shown limited improvement in outcomes. Drug repurposing offers a cost-effective strategy to identify new therapeutic options by leveraging existing medications with known safety profiles. Within this study we developed the <b>GARD</b> pipeline (<b>G</b>enomic <b>A</b>lteration-based <b>R</b>epurposing for <b>D</b>rugs), designed to uncover repurposing candidates for HNC using genomic and network-based approaches. GARD integrates multi-omics data from The Cancer Genome Atlas (TCGA), including copy number variation (CNV) and somatic mutations (SOM). The cohort was stratified by human papillomavirus (HPV) status. Risk-associated genes were identified and then expanded via high-confidence protein-protein interaction (PPI) networks. Top candidate genes were filtered through comprehensive analysis of publicly available literature data in PubMed using LLM to validate the relationship between the identified genes and HNC. The validated top risk genes and their network-expanded neighbors were mapped against DrugBank, and through statistical significance testing, established significant drug-gene associations. Significant genes associated with HNC, inferred by genomics alteration, were identified across HPV-positive and HPV-negative subgroups, such as PIK3CA, SOX2, TP53, EIF4G1, TLR7, CLDN1, PRKCI, and EPHA2. Further expansion through the PPI network identified other targetable genes such as EGFR, ERBB2, and the FGFRs. Literature based validation efforts ensured provided confidence in the gene-disease association. Drug-gene mapping revealed candidates spanning already in clinical trials for HNC (e.g. Afatinib, Cabozantinib, Dasatinib, Brigatinib, Lenvatinib, Capivasertib, Erdafitinib) and emerging or repurposing candidates (Amuvatinib, XL765 (Voxtalisib), Golotimod, Artenimol, Quercetin, and Acetylsalicylic Acid), offering opportunities for precision repurposing. The GARD pipeline demonstrates a genomics-driven, network-informed framework for systematic drug repurposing in HNC. HPV stratification enhances precision, literature-based validation strengthens confidence, and integrated drug mapping enables refinement of existing therapies and discovery of novel candidates for personalized treatment strategies. The full implementation of the GARD pipeline, including preprocessing scripts, statistical analysis modules, and visualization tools, is publicly available on GitHub at: https://github.com/pvtanike/Genomic-Landscape-Based-Drug-Repurposing.git.",2026 Jan 16,2026,
pubmed,41571796,https://pubmed.ncbi.nlm.nih.gov/41571796/,Making large language models reliable data science programming copilots for biomedical research.,"Large language models (LLMs) can generate impressive data visualizations from simple requests, yet their accuracy remains underexplored. Here we present a benchmark of 293 coding tasks derived from 39 studies across 7 biomedical research areas, including biomarkers, integrative analysis, genomic profiling, molecular characterization, therapeutic response, translational research and pan-cancer analysis. Benchmarking eight proprietary and eight open-source LLMs under various prompting strategies reveals an overall accuracy below 40%. This low accuracy raises serious concerns about the risk of propagating incorrect scientific findings when blindly relying on AI-generated analyses. Therefore, we develop an AI agent that begins with and iteratively refines an analysis plan before generating code, achieving 74% accuracy. We embody this insight in a platform that enables users to codevelop analysis plans with LLMs and execute them within an integrated environment. In a user study with five medical researchers, the platform enabled users to complete over 80% of the analysis code for three studies.",2026 Jan 22,2026,
pubmed,41571772,https://pubmed.ncbi.nlm.nih.gov/41571772/,Early diagnosis of axial spondyloarthritis in primary care using multi-agent systems.,"Axial spondyloarthritis (axSpA) is an inflammatory disease marked by chronic low back pain, with a global average diagnostic delay of 6.7 years. Early diagnosis is crucial for improving prognosis and reducing disability rates, yet primary care physicians (PCPs) may find it challenging to ensure timely recognition and referrals. This study developed and validated Spondyloarthritis Agents (SpAgents), an early diagnostic system based on a multi-agent framework integrating large language models (LLMs) and imaging models. The SpAgents framework includes PlannerAgent, DataAgent, ToolAgent, and DoctorAgent, supported by long-term memory for dynamic knowledge updates. We enrolled 596 patients, dividing 545 from one hospital into a training dataset (n = 359) and a validation dataset (n = 186), along with an independent cohort of 51 patients from five additional hospitals for testing. SpAgents demonstrated strong diagnostic performance, achieving sensitivity of 0.8615 and specificity of 0.8000 during validation, and 0.9375 and 0.7368 during testing. SpAgents exhibited significantly higher sensitivity (0.9400) and accuracy (0.8600) than both PCPs and junior rheumatologists, with overall performance equivalent to that of senior rheumatologists. Under SpAgents-assisted diagnosis, both PCPs and junior rheumatologists showed marked improvements in sensitivity and accuracy. SpAgents effectively enhance early axSpA identification among PCPs, offering an innovative solution to reduce diagnostic delays.",2026 Jan 22,2026,
pubmed,41566401,https://pubmed.ncbi.nlm.nih.gov/41566401/,GastroTCM: a large language model assistant for gastroenterology in traditional Chinese medicine.,"Large language models (LLMs) show promise for supporting Traditional Chinese Medicine (TCM) practice, but their clinical utility is limited by domain-specific knowledge gaps, hallucinations, and weak multi-turn reasoning. We present GastroTCM, a specialised LLM assistant for TCM gastroenterology that we built by fine-tuning a Llama3-8B model and augmenting it with a Retrieval-Augmented Generation (RAG) and an agent framework. GastroTCM targets key shortcomings in current TCM diagnostic support through three components: (1) a dedicated TCM gastroenterology vector database for efficient retrieval of high-value, peer-reviewed knowledge; (2) ShareGPT-style multi-turn dialogue optimisation to preserve clinical context across rounds; and (3) an intelligent agent that dynamically adapts its responses to evolving symptom profiles and user intent.GastroTCM was trained on approximately 20 million tokens of de-identified clinical records, guideline-based content, and expert-curated TCM question-answer pairs and evaluated against strong Chinese LLM baselines (ChatGLM-6B, Qwen-2). In automatic evaluations, GastroTCM outperformed all baselines in single-turn dialogue (BLEU: 0.334 vs. 0.172-0.246) and multi-turn consultations, where it achieved a substantially higher rate of proactive, clinically appropriate interactions (27/60 vs. ≤ 2/60 cases). Expert review by TCM gastroenterologists further confirmed higher diagnostic accuracy and safety, with the RAG module markedly reducing unsupported or hallucinated statements. These findings suggest that domain-specific, retrieval-enhanced LLMs can meaningfully augment-rather than replace-TCM practitioners in gastroenterology, with the potential to improve access to high-quality, explainable decision support in real-world settings.",2026 Jan 22,2026,
pubmed,41544626,https://pubmed.ncbi.nlm.nih.gov/41544626/,A context-augmented large language model for accurate precision oncology medicine recommendations.,"The rapid expansion of molecularly informed therapies in oncology, coupled with evolving regulatory food and drug administration (FDA) approvals, poses a challenge for oncologists seeking to integrate precision oncology medicine into patient care. Large language models (LLMs) have clinical potential, but their reliance on general knowledge limits their ability to provide up-to-date and niche treatment recommendations. Here, we developed a retrieval-augmented generation (RAG)-LLM workflow using the molecular oncology almanac (MOAlmanac) and benchmarked it against an LLM-only approach for biomarker-driven treatment recommendations. Our RAG-LLM achieved up to 95% accuracy on synthetic queries and 93% on real-world queries collected from practicing oncologists. Finally, our study explored several prompting and retrieval strategies to enhance performance. Taken together, this approach may serve as valuable guidance for deploying LLMs to support cancer patients' treatment decisions in precision oncology clinical settings.",2026 Mar 09,2026,
pubmed,41542365,https://pubmed.ncbi.nlm.nih.gov/41542365/,ggplotAgent: a self-debugging multi-modal agent for robust and reproducible scientific visualization.,"Creating publication-quality visualizations is essential for bioinformatics but remains a bottleneck for researchers with limited coding expertise. While Large Language Models (LLMs) are proficient at generating code, they often fail in practice due to library dependencies, dataset mismatches, or syntax errors. These issues require manual intervention, slowing data interpretation. We present ggplotAgent, a novel multi-modal, self-debugging artificial intelligence agent that automates publication-ready ggplot2 visualizations. It features a dual-layered framework that resolves code execution errors and uses a vision-enabled agent to verify aesthetic correctness. In benchmarks against the DeepSeek-V3 model, ggplotAgent achieved a 100% code executability rate(versus 85%) and a ""Publication-Ready"" score of 1.9 (versus 0.7). Surprisingly, it showcased the ability to act as an expert collaborator by intelligently enhancing plots beyond the user's literal prompt, achieving a positive Insight Score of +0.3 over than the baseline (-0.05). These results demonstrate its ability to reliably produce accurate, high-quality visualizations directly from natural language. ggplotAgent is freely accessible as a public web application at https://ggplotagent.databio1.com/ and an offline Streamlit app. The source code is available on GitHub at https://github.com/charlin90/ggplotAgent. This software is distributed under the MIT License.",2026,2026,
pubmed,41537245,https://pubmed.ncbi.nlm.nih.gov/41537245/,Improving biomedical entity linking with generative relevance feedback.,"Biomedical Entity Linking (BEL) maps mentions in biomedical text to standardized identifiers, enabling structured data integration and downstream knowledge discovery. However, current BEL systems remain fundamentally constrained by the recall of the initial candidate pool, where suboptimal retrieval limits the overall effectiveness of the normalization pipeline. We present the first systematic evaluation of Generative Relevance Feedback (GRF) for enhancing candidate retrieval in state-of-the-art BEL systems. GRF leverages large language models (LLMs) to enrich the expressiveness of the mention in a zero-shot fashion. We assess GRF's impact under two scenarios-direct linking prediction and candidate generation in cascading normalization pipelines-and analyze its sensitivity to different LLMs, feedback types, and integration strategies. Experiments across eight corpora and four biomedical knowledge bases demonstrate that integrating GRF significantly improves both accuracy and recall, thereby increasing the upper bound on normalization performance. Our findings highlight GRF as an efficient, model-agnostic solution and underscore its potential as a key component for advancing BEL. The code to reproduce our experiments can be found at: https://doi.org/10.5281/zenodo.17853541.",2026 Jan 03,2026,
pubmed,41534421,https://pubmed.ncbi.nlm.nih.gov/41534421/,Interpreting free-text cardiac catheterisation reports: A machine learning approach informed by focused ethnography.,"To examine how focused ethnographic insights can inform the development of a machine learning pipeline to improve the extraction of clinically relevant information from percutaneous coronary intervention (PCI) documentation and support nursing education and practice. Cardiac catheterisation procedures produce detailed documentation, often embedded in free-text fields in electronic health records. For nurses delivering post-procedural care, extracting this information is time-consuming and prone to error. While machine learning (ML) offers automation potential, many models struggle to handle contextual and structural inconsistencies in real-world documentation. A qualitative-informed machine learning study using focused ethnography and rule-based model development. The study was conducted at a tertiary medical centre in Taiwan and included 200 h of non-participant ethnographic observation to explore documentation practices in PCI reporting. Ethnographic data were thematically analysed to identify structural patterns, linguistic variability and workflow behaviours. These insights informed the iterative development of a rule-based ML pipeline, which was tested on 4128 de-identified PCI reports to evaluate extraction accuracy. Three key patterns were identified: structured use of templates, formatting inconsistencies and free-form narrative variability. These informed the application of four extraction strategies: (1) rule-based and ontology-driven methods; (2) statistical topic modelling; (3) deep learning models and (4) large language models. A rule-based approach was selected for its adaptability and interpretability. Extraction accuracy exceeded 99 % in structured fields and approximately 50 % in narrative-rich sections. Combining ethnography with machine learning enhances automated clinical documentation interpretation and supports AI-informed nursing education through improved digital literacy and contextual awareness.",2026 Feb,2026,
pubmed,41523654,https://pubmed.ncbi.nlm.nih.gov/41523654/,Prompt-based bioinformatic pipeline generation for a multi-step metaviral workflow.,"The rapid evolution of bioinformatics tools and multi-step analytic procedure presents a challenge for building effective pipelines, particularly for researchers without extensive programming expertise. This study demonstrates that large language models (LLMs) hold strong potential for generating end-to-end bioinformatic pipelines through carefully crafted prompts, using a multi-step metaviral workflow as a representative example. Multiple LLMs were tested for their effectiveness, including OpenAI ChatGPT series, Anthropic Claude series, Google Gemini, Meta Llama, and DeepSeek. Our results show that ChatGPT-4, ChatGPT-5, Claude 4.5, and Gemini 2.5 consistently outperform other LLMs in generating complete bioinformatic pipelines, with statistically significant success rates. These models also handle tool substitutions effectively. Simple prompt engineering and the inclusion of official documentation further enhance performance, especially for newer bioinformatic tools. While capabilities vary, all LLMs tested show potential for both pipeline generation and updates with our designed prompts and strategies. All prompts are available in the paper. The examples are available in GitHub https://github.com/mpckkk/pBio.",2026,2026,
pubmed,41509213,https://pubmed.ncbi.nlm.nih.gov/41509213/,Standardizing RNA-seq Analysis of Fungal Pathogens Using BRC-Analytics and Agentic AI: A <i>Candidozyma auris</i> Case Study.,"<i>Candidozyma auris</i> has emerged as a critical global health threat due to multidrug resistance and healthcare-associated transmission. While RNA-seq has become the primary tool for studying <i>C. auris</i> pathogenesis, inconsistent use of reference genomes and bioinformatics tools complicate cross-study comparisons. Here we demonstrate how BRC-Analytics, a platform for pathogen genomics, combined with an agentic AI assistant, enables reproducible RNA-seq analysis. By re-analyzing data from two publications we achieved near-perfect correlation with published results despite annotation version differences. We addressed provenance challenges associated with using AI agents with Galaxy by forcing them to invoke Galaxy's native tools rather than manipulating data directly. For custom analyses outside Galaxy's toolset, we provide standalone JupyterLite notebooks that reproduce our analysis without AI involvement. This framework-combining AI-assisted automation with rigorous provenance tracking-establishes a template for standardized, reproducible fungal pathogen genomics. To the best of our knowledge, this is the first example of integration between public data repositories, reproducible analysis workflows, and agentic AI tools. Our subsequent efforts will focus on improving the seamlessness of this integration.",2025 Dec 30,2025,
pubmed,41502944,https://pubmed.ncbi.nlm.nih.gov/41502944/,An Evidence-Grounded Research Assistant for Functional Genomics and Drug Target Assessment.,"The growing availability of biological data resources has transformed research, yet their effective use remains challenging: selecting appropriate sources requires domain knowledge, data are fragmented across databases, and synthesizing results into reliable conclusions is labor-intensive. Although large language models promise to address these barriers, their impact in biomedicine has been limited by unsupported statements, incorrect claims, and lack of provenance. We introduce Alvessa, an evidence-grounded agentic research assistant designed around verifiability. Alvessa integrates entity recognition, orchestration of pre-validated biological tools, and data-constrained answer generation with statement-level verification against retrieved records, explicitly flagging unsupported claims and guiding revision when reliability criteria are not met. We evaluate Alvessa on dbQA from LAB-Bench and GenomeArena, a benchmark of 720 questions spanning gene and variant annotation, pathways, molecular interactions, miRNA targets, drug-target evidence, protein structure, and gene-phenotype associations. Alvessa substantially improves accuracy relative to general-purpose language models and performs comparably to coding-centric agents while producing fully traceable outputs. Using adversarial perturbations, we show that detection of fabricated statements depends critically on access to retrieved evidence. We further demonstrate application to drug discovery, where evidence-grounded synthesis enables identification of candidate targets missed or misattributed by literature-centered reasoning alone. Alvessa and GenomeArena are released to the community to support reproducible, verifiable AI-assisted biological research.",2025 Dec 31,2025,
